date,facility,facility_id,organization_name,subregion,gmv,orders,gmv_minus_discount,week,month
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,dazzling guitar,Northeast,276.0,4,276.0,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,delicious house,Northeast,2023.95,118,2023.95,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,fearless island,Northeast,2094.39,73,1714.52,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful apple,Northeast,705.98,14,705.98,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful laptop,Northeast,2544.41,71,2218.22,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful sunshine,Northeast,171.87,5,171.87,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,harmonious guitar,Northeast,61.0,3,61.0,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,optimistic apple,Northeast,597.38,20,564.2,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,vibrant dolphin,Northeast,705.98,20,558.87,2023-08-28,2023-08-01
2023-08-31,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,witty piano,Northeast,211.79000000000002,7,182.63,2023-08-28,2023-08-01
2023-08-31,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,abundant elephant,Texas,121.0,5,121.0,2023-08-28,2023-08-01
2023-08-31,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,boring valley,Texas,348.53,11,348.53,2023-08-28,2023-08-01
2023-08-31,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,dynamic sunshine,Texas,90.0,3,73.82,2023-08-28,2023-08-01
2023-08-31,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,gigantic yacht,Texas,1537.37,59,1533.38,2023-08-28,2023-08-01
2023-08-31,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,passionate ocean,Texas,56.75,3,44.75,2023-08-28,2023-08-01
2023-08-31,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,serene piano,Texas,182.0,5,159.46,2023-08-28,2023-08-01
2023-08-31,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,tactful flower,Texas,118.28,5,118.28,2023-08-28,2023-08-01
2023-08-31,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,boring river,Southeast,280.35,15,263.86,2023-08-28,2023-08-01
2023-08-31,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic apple,Southeast,689.0,25,570.54,2023-08-28,2023-08-01
2023-08-31,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic zebra,Southeast,8.0,1,8.0,2023-08-28,2023-08-01
2023-08-31,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,serene valley,Southeast,323.82,10,311.82,2023-08-28,2023-08-01
2023-08-31,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful yacht,Southeast,855.6800000000001,32,740.6800000000001,2023-08-28,2023-08-01
2023-08-31,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant guitar,Southeast,7.75,1,7.75,2023-08-28,2023-08-01
2023-08-31,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant mountain,Southeast,202.4,7,202.4,2023-08-28,2023-08-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,abundant river,Northwest,2354.75,85,2223.75,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile apple,Northwest,119.55,5,119.55,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile tiger,Northwest,12.99,1,12.99,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,alluring dolphin,Northwest,3190.65,118,3137.8,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,ambitious dolphin,Northwest,118.0,3,118.0,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent dolphin,Northwest,38.7,2,38.7,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent sunshine,Northwest,48.0,1,48.0,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming island,Northwest,1700.5,57,1700.5,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming umbrella,Northwest,10.0,1,10.0,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,colorful kangaroo,Northwest,313.0,16,303.02,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling river,Northwest,471.81,18,410.6,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling tiger,Northwest,18.0,1,18.0,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dynamic island,Northwest,8.99,1,8.99,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,elegant mountain,Northwest,299.65000000000003,11,263.5,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless elephant,Northwest,758.53,23,758.53,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless piano,Northwest,2040.53,45,1917.27,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful house,Northwest,272.63,11,272.63,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful zebra,Northwest,60.5,3,57.5,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,harmonious guitar,Northwest,21.0,1,21.0,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,joyful laptop,Northwest,140.0,6,119.02,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble night,Northwest,547.4,27,514.74,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,resilient zebra,Northwest,126.0,3,120.01,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,tactful river,Northwest,2741.82,43,2741.82,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,vibrant piano,Northwest,110.69,2,110.69,2023-08-28,2023-09-01
2023-09-01,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty house,Northwest,309.73,14,283.54,2023-08-28,2023-09-01
2023-09-01,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,abundant bicycle,Northwest,615.86,23,510.96,2023-08-28,2023-09-01
2023-09-01,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,optimistic flower,Northwest,755.27,20,709.17,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant dolphin,Chicago & Milwaukee,13.98,1,13.98,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,alluring mountain,Chicago & Milwaukee,116.25,6,72.27000000000001,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent island,Chicago & Milwaukee,32.0,2,32.0,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,boring apple,Chicago & Milwaukee,7333.1,210,4863.6,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,colorful night,Chicago & Milwaukee,584.56,22,382.37,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dazzling apple,Chicago & Milwaukee,180.84,7,180.84,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious ocean,Chicago & Milwaukee,389.5,14,344.5,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious tiger,Chicago & Milwaukee,5430.4,193,5377.47,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dynamic xylophone,Chicago & Milwaukee,44.0,2,39.010000000000005,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fearless tiger,Chicago & Milwaukee,300.87,9,275.58,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity valley,Chicago & Milwaukee,914.5699999999999,33,874.1600000000001,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent jungle,Chicago & Milwaukee,2759.54,119,2759.54,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent night,Chicago & Milwaukee,50.0,2,50.0,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,serene jungle,Chicago & Milwaukee,2845.05,65,1855.1000000000001,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,vibrant laptop,Chicago & Milwaukee,1054.3,35,945.5,2023-08-28,2023-09-01
2023-09-01,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,witty laptop,Chicago & Milwaukee,305.7,8,280.1,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,abundant xylophone,Southwest,53.91,3,42.34,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,alluring tiger,Southwest,2002.63,50,1278.44,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,ambitious mountain,Southwest,147.99,6,132.22,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant island,Southwest,25.97,2,25.97,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant valley,Southwest,991.84,33,962.89,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful piano,Southwest,892.0,23,876.0,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful laptop,Southwest,160.0,10,138.01999999999998,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful river,Southwest,160.25,7,131.7,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,magnificent house,Southwest,123.92,2,123.92,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,optimistic apple,Southwest,86.0,4,74.02,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate elephant,Southwest,67.48,3,67.48,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate flower,Southwest,1296.19,49,1296.19,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient apple,Southwest,1175.4,41,1161.83,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient elephant,Southwest,130.0,5,130.0,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,serene night,Southwest,501.0,12,501.0,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful house,Southwest,14.58,1,7.29,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful jungle,Southwest,36.0,2,36.0,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful ocean,Southwest,122.5,9,112.0,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful waterfall,Southwest,769.4100000000001,23,752.32,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,vibrant laptop,Southwest,2327.75,81,1976.27,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,vibrant zebra,Southwest,74.55,13,74.55,2023-08-28,2023-09-01
2023-09-01,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,witty piano,Southwest,5094.46,173,3582.06,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant cloud,Northeast,69.0,2,53.0,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant river,Northeast,1695.0,60,1507.0,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant zebra,Northeast,11.0,1,11.0,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,ambitious tiger,Northeast,392.71,16,392.71,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,boring apple,Northeast,3236.9700000000003,97,2390.79,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,dazzling guitar,Northeast,103.0,3,103.0,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,delicious house,Northeast,2060.78,115,2060.78,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,fearless island,Northeast,4123.33,109,3697.68,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful apple,Northeast,747.99,17,747.99,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful laptop,Northeast,2795.5,74,2459.86,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful sunshine,Northeast,252.78,7,252.78,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,harmonious guitar,Northeast,170.0,5,170.0,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,optimistic apple,Northeast,703.27,22,684.27,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,vibrant dolphin,Northeast,684.0,13,492.42,2023-08-28,2023-09-01
2023-09-01,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,witty piano,Northeast,317.07,9,295.08000000000004,2023-08-28,2023-09-01
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,abundant elephant,Texas,713.75,26,690.76,2023-08-28,2023-09-01
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,agile tiger,Texas,33.99,1,33.99,2023-08-28,2023-09-01
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,boring valley,Texas,621.39,15,621.39,2023-08-28,2023-09-01
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,dynamic sunshine,Texas,42.0,1,42.0,2023-08-28,2023-09-01
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,gigantic yacht,Texas,1422.96,49,1422.96,2023-08-28,2023-09-01
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,passionate ocean,Texas,40.25,2,34.21,2023-08-28,2023-09-01
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,serene piano,Texas,132.5,5,121.05,2023-08-28,2023-09-01
2023-09-01,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,tactful flower,Texas,36.54,2,36.54,2023-08-28,2023-09-01
2023-09-01,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,boring river,Southeast,406.75,14,390.04999999999995,2023-08-28,2023-09-01
2023-09-01,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic apple,Southeast,645.95,21,513.02,2023-08-28,2023-09-01
2023-09-01,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic zebra,Southeast,192.0,7,113.0,2023-08-28,2023-09-01
2023-09-01,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,serene valley,Southeast,479.2,17,443.2,2023-08-28,2023-09-01
2023-09-01,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful yacht,Southeast,781.54,26,681.54,2023-08-28,2023-09-01
2023-09-01,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant guitar,Southeast,27.99,2,27.99,2023-08-28,2023-09-01
2023-09-01,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant mountain,Southeast,401.8,13,396.8,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,abundant river,Northwest,2408.25,83,2238.19,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile tiger,Northwest,16.98,2,16.98,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,alluring dolphin,Northwest,1853.65,79,1813.94,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,ambitious island,Northwest,5.0,2,5.0,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent dolphin,Northwest,12.9,1,12.9,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming island,Northwest,2699.75,65,2699.75,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming umbrella,Northwest,27.0,2,27.0,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,colorful kangaroo,Northwest,257.4,9,253.41,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,delicious zebra,Northwest,52.5,1,52.5,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dynamic island,Northwest,17.98,1,17.98,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless elephant,Northwest,492.66999999999996,15,492.66999999999996,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless piano,Northwest,2667.7799999999997,46,2564.4300000000003,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful house,Northwest,151.26,6,151.26,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful zebra,Northwest,15.5,1,15.5,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,joyful laptop,Northwest,160.0,8,142.03,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble night,Northwest,301.9,13,274.91999999999996,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,resilient zebra,Northwest,54.0,2,48.010000000000005,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,tactful river,Northwest,5187.61,70,5187.61,2023-08-28,2023-09-01
2023-09-02,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty house,Northwest,230.26999999999998,9,218.07999999999998,2023-08-28,2023-09-01
2023-09-02,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,abundant bicycle,Northwest,1009.78,34,864.9,2023-08-28,2023-09-01
2023-09-02,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,optimistic flower,Northwest,728.22,23,673.3,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,alluring mountain,Chicago & Milwaukee,36.0,1,29.5,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent island,Chicago & Milwaukee,72.5,2,72.5,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,boring apple,Chicago & Milwaukee,6801.1,195,4617.35,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,colorful night,Chicago & Milwaukee,710.24,27,529.14,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dazzling apple,Chicago & Milwaukee,223.78,6,223.78,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious ocean,Chicago & Milwaukee,226.0,5,159.0,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious tiger,Chicago & Milwaukee,4499.35,156,4433.42,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dynamic xylophone,Chicago & Milwaukee,27.0,1,27.0,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fearless tiger,Chicago & Milwaukee,206.8,6,190.81,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity valley,Chicago & Milwaukee,920.72,25,901.78,2023-08-28,2023-09-01
2023-09-02,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent jungle,Chicago & Milwaukee,2456.51,113,2456.51,2023-08-28,2023-09-01
